Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
BitRate blocking probability,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability,1,all,all,all, ,4.439000394716725E-7,1.2746797328117585E-4,5.564464982013889E-6,3.2810891817583654E-6,7.462947755542106E-5
BitRate blocking probability,2,all,all,all, ,1.3354277480906145E-4,3.2251458490792974E-4,1.8129681949031348E-4,9.43214623936671E-5,7.991789752116537E-5
BitRate blocking probability,3,all,all,all, ,0.0014193282139424242,0.001446198252984097,7.779092396676195E-4,0.0014170867955628017,0.001775482810615304
BitRate blocking probability,4,all,all,all, ,0.008345854567657664,0.00873567846811041,0.00877610915297216,0.008542233222483948,0.009461240786361211


General requested bitRate,0,all,all,all, ,2.4116001169698604E16,2.426299501634574E16,2.4039046936647884E16,2.4186451472507436E16,2.4149049028618568E16
General requested bitRate,1,all,all,all, ,2.4118723167147292E16,2.390622542163284E16,2.414264591217616E16,2.4047474755598152E16,2.4149868676477148E16
General requested bitRate,2,all,all,all, ,2.4090263989024172E16,2.4057329182781704E16,2.4173968356133496E16,2.4243905752793744E16,2.419979117349512E16
General requested bitRate,3,all,all,all, ,2.4305823302781212E16,2.4076299978374984E16,2.4086402939818284E16,2.40850919153429E16,2.4274839547728096E16
General requested bitRate,4,all,all,all, ,2.4257758139880284E16,2.4188452276025432E16,2.4187965671852616E16,2.4263351282310068E16,2.4295305578941768E16


BitRate blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by fragmentation,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by QoTN,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by QoTN,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by QoTN,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by QoTN,3,all,all,all, ,3.654017716650681E-5,0.0,0.0,0.0,0.0
BitRate blocking probability by QoTN,4,all,all,all, ,0.0,6.603879473594647E-6,0.0,0.0,0.0


BitRate blocking probability by QoTO,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by QoTO,1,all,all,all, ,4.439000394716725E-7,1.2746797328117585E-4,5.564464982013889E-6,3.2810891817583654E-6,7.462947755542106E-5
BitRate blocking probability by QoTO,2,all,all,all, ,1.3354277480906145E-4,3.2251458490792974E-4,1.8129681949031348E-4,9.43214623936671E-5,7.991789752116537E-5
BitRate blocking probability by QoTO,3,all,all,all, ,0.001035349409447066,0.0011041525051463815,6.748409179469423E-4,0.0011042323284572526,0.0013319187048790855
BitRate blocking probability by QoTO,4,all,all,all, ,0.003599809766030294,0.003931850238019181,0.004199460057351514,0.004049552362219078,0.00438779323687391


BitRate blocking probability by other,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by other,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by other,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by other,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by other,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by Crosstalk,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by Crosstalk,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by Crosstalk,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by Crosstalk,3,all,all,all, ,3.084891441788289E-4,2.214721625893506E-4,6.368704923931311E-5,1.8101913394198455E-4,1.1410887770442936E-4
BitRate blocking probability by Crosstalk,4,all,all,all, ,0.0032859227802201738,0.003687584734983316,0.003361814535758892,0.004059392775217764,0.00422074497087262


BitRate blocking probability by Crosstalk in Others,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by Crosstalk in Others,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by Crosstalk in Others,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by Crosstalk in Others,3,all,all,all, ,3.894948315002179E-5,1.2057358524836492E-4,3.938127248136419E-5,1.3183533316356438E-4,3.294552280317905E-4
BitRate blocking probability by Crosstalk in Others,4,all,all,all, ,0.0014601220214071975,0.001109639615634309,0.0012148345598617543,4.3328808504709674E-4,8.527025786146806E-4


BitRate blocking probability per core 0,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 0,1,all,all,all, ,0.0,6.248257498963537E-5,0.0,0.0,0.001828327720438699
BitRate blocking probability per core 0,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 0,3,all,all,all, ,0.024220856259930194,0.01455180489587733,0.004466865561307929,0.012677934299230016,0.008353062077351717
BitRate blocking probability per core 0,4,all,all,all, ,0.2013674376513755,0.22933970175543375,0.20999581231775413,0.2658460502408281,0.25565151936721536
BitRate blocking probability per core 1,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 1,1,all,all,all, ,1.3130591863621225E-5,0.003958482421480181,1.6913516562084018E-4,0.0,0.0012350097797667536
BitRate blocking probability per core 1,2,all,all,all, ,0.003568759178791854,0.008522887729589092,0.004711310196989472,0.0025541534438996687,0.002110652249637912
BitRate blocking probability per core 1,3,all,all,all, ,0.01706245216409622,0.018794185676014995,0.009430904551500034,0.014462327236548729,0.02496465138483091
BitRate blocking probability per core 1,4,all,all,all, ,0.03692554776009553,0.0375660715621082,0.046394001139562144,0.04021958693093199,0.03831153650173495
BitRate blocking probability per core 2,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 2,1,all,all,all, ,0.0,0.0,0.0,7.38846217495062E-5,0.0
BitRate blocking probability per core 2,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 2,3,all,all,all, ,0.0015425490604696827,0.001336046925869063,0.003070681441571449,0.004990750621645151,0.004207195850892622
BitRate blocking probability per core 2,4,all,all,all, ,0.016314064334171798,0.011758319615755238,0.013759281189907975,0.015490203306858562,0.016554255357592616
BitRate blocking probability per core 3,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 3,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 3,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 3,3,all,all,all, ,4.4226990456373356E-4,0.0016292684697168935,0.0,3.029439957644489E-4,4.038261552947213E-5
BitRate blocking probability per core 3,4,all,all,all, ,0.00611345611594316,0.010516627594100025,0.003242222784022067,0.00455242526335844,0.008312973588703022
BitRate blocking probability per core 4,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 4,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 4,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 4,3,all,all,all, ,1.5456441178656326E-4,0.0,1.0583155143471271E-4,1.7155605003465752E-4,3.4072506262341974E-4
BitRate blocking probability per core 4,4,all,all,all, ,0.0022529661881263772,0.0022816071929509583,0.0032272624776350507,8.690682608995613E-4,0.002055467290458618
BitRate blocking probability per core 5,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 5,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 5,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 5,3,all,all,all, ,2.2610669463794898E-5,0.0,0.0,3.9811580169727534E-4,5.0207822963655036E-5
BitRate blocking probability per core 5,4,all,all,all, ,6.912009460550853E-4,0.001197427312935757,0.0025740843428045546,2.6907591950747626E-4,9.828509332934748E-4
BitRate blocking probability per core 6,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 6,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability per core 6,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
