Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
Blocking probability,0,all,all,all, ,0.0011775009731413001,0.001187232386142468,0.001138575321136629,0.0014110548851693266,0.0010315297781237835
Blocking probability,1,all,all,all, ,0.0010315297781237835,0.0013040093421564812,0.001226158038147139,0.0011191124951342936,0.001138575321136629
Blocking probability,2,all,all,all, ,0.0011288439081354612,0.0016738030362008563,0.0014986376021798365,0.0013818606461658233,0.00135266640716232
Blocking probability,3,all,all,all, ,0.004301284546516154,0.004272090307512651,0.004126119112495134,0.004038536395484625,0.004418061502530168
Blocking probability,4,all,all,all, ,0.010003892565200467,0.009439470611132737,0.010782405605293888,0.009478396263137408,0.009702218762164266


Blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by fragmentation,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by QoTN,0,all,all,all, ,7.493188010899183E-4,7.298559750875827E-4,7.979758660957571E-4,0.0010023355391202804,6.228104320747372E-4
Blocking probability by QoTN,1,all,all,all, ,3.308680420397042E-4,3.79525107045543E-4,4.0871934604904634E-4,2.919423900350331E-4,3.8925652004671076E-4
Blocking probability by QoTN,2,all,all,all, ,1.557026080186843E-4,1.654340210198521E-4,2.4328532502919425E-4,1.8489684702218762E-4,1.1677695601401323E-4
Blocking probability by QoTN,3,all,all,all, ,7.785130400934215E-5,8.758271701050993E-5,9.731413001167769E-5,8.758271701050993E-5,9.731413001167769E-5
Blocking probability by QoTN,4,all,all,all, ,7.785130400934215E-5,6.811989100817439E-5,9.731413001167769E-5,9.731413001167769E-5,1.0704554301284547E-4


Blocking probability by QoTO,0,all,all,all, ,9.731413001167769E-6,2.9194239003503307E-5,9.731413001167769E-6,0.0,2.9194239003503307E-5
Blocking probability by QoTO,1,all,all,all, ,2.9194239003503307E-5,1.0704554301284547E-4,3.8925652004671076E-5,6.811989100817439E-5,4.8657065005838845E-5
Blocking probability by QoTO,2,all,all,all, ,1.0704554301284547E-4,3.016738030362009E-4,2.0435967302452317E-4,2.238224990268587E-4,2.238224990268587E-4
Blocking probability by QoTO,3,all,all,all, ,7.882444530945893E-4,7.201245620864149E-4,7.103931490852472E-4,8.952899961074348E-4,8.563643441027637E-4
