Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.04606936576826262,0.04580265766589022,0.0460346362508641,0.04588520588858986,0.0461715220832961
Utilization,1,all,all, - , - , ,0.07071502613554265,0.06971113978863862,0.07006284119303252,0.06910961327407582,0.06989743486464733
Utilization,2,all,all, - , - , ,0.094812763209501,0.09450800415086323,0.0950130526896813,0.0959839914971813,0.09347556151360473
Utilization,3,all,all, - , - , ,0.11743833047031826,0.11696472469842611,0.11685864447247449,0.11769106558483425,0.117947994978648
Utilization,4,all,all, - , - , ,0.13596097358598558,0.13614381751869634,0.13557456940944473,0.13530533207068868,0.13728553473054297


Utilization Per Link,0,<4-11>,all, - , - , ,0.0726318448546774,0.07253986048388397,0.07460203664510026,0.07036283215595691,0.07272077664679803
Utilization Per Link,0,<14-12>,all, - , - , ,0.0027187991067006366,0.0026936131206025285,0.0026512973016970718,0.0025873833826460346,0.002770830089046257
Utilization Per Link,0,<6-14>,all, - , - , ,0.024769468373513556,0.02441971806560498,0.024124325778273854,0.0258903973838103,0.025502534082705464
Utilization Per Link,0,<12-11>,all, - , - , ,0.04768392007729592,0.04493475887283102,0.045842781580473134,0.046726777397112625,0.04624201020711582
Utilization Per Link,0,<12-14>,all, - , - , ,0.0028655352364905947,0.0024661429208487026,0.0029930976329676628,0.0028791745119417407,0.003062015126632288
Utilization Per Link,0,<14-13>,all, - , - , ,0.058902792622844,0.05742986589888963,0.058642504990299375,0.05868532957232212,0.05978446582527487
Utilization Per Link,0,<6-10>,all, - , - , ,0.02961772424508254,0.02946995731698742,0.030174430539235172,0.028847877174852255,0.02883929898636855
Utilization Per Link,0,<11-4>,all, - , - , ,0.07486462919574735,0.07220772222773063,0.07172611379305133,0.07451717053385842,0.07308731171340922
Utilization Per Link,0,<1-2>,all, - , - , ,0.018285835504057837,0.01760559710208864,0.017588639806334877,0.017128965697863555,0.01655186906295479
Utilization Per Link,0,<2-1>,all, - , - , ,0.01872757903081974,0.018726694225406043,0.01804882267791758,0.018236295248948164,0.01784031385817353
Utilization Per Link,0,<1-3>,all, - , - , ,0.009104284935657948,0.008879141774140753,0.01061612540170231,0.010428241396150496,0.009531893695938282
Utilization Per Link,0,<3-1>,all, - , - , ,0.010168807600832695,0.009899548041395508,0.009814863315258798,0.01017489506207749,0.009170694005973128
Utilization Per Link,0,<2-3>,all, - , - , ,0.03845077208120139,0.0367659963970703,0.03589610437872654,0.03807596408397929,0.03743838215099726
Utilization Per Link,0,<3-2>,all, - , - , ,0.041116274933817185,0.042722939996038024,0.04345127642028825,0.04397218791143823,0.0442001934184597
Utilization Per Link,0,<2-4>,all, - , - , ,0.0943760440703849,0.09415793068788347,0.09534545015360357,0.09276491074083355,0.09386802861814963
Utilization Per Link,0,<4-2>,all, - , - , ,0.09033986260741653,0.08936743048968482,0.08896252583631893,0.08921910171014955,0.0879707739923834
Utilization Per Link,0,<13-9>,all, - , - , ,0.055088728286874916,0.05470892113906564,0.056225968684968264,0.05454477203873021,0.05486681466511751
Utilization Per Link,0,<12-9>,all, - , - , ,0.06245137551849698,0.06214786071747396,0.05943486151025417,0.061831662230847614,0.06380357496779163
Utilization Per Link,0,<14-6>,all, - , - , ,0.023375351267751258,0.024294088968952104,0.02476261555558719,0.025681623122444146,0.024904423319222886
Utilization Per Link,0,<1-8>,all, - , - , ,0.03637032468819517,0.03881856799552751,0.03876483818678821,0.03738335167829649,0.03849344182227909
Utilization Per Link,0,<3-6>,all, - , - , ,0.03677420739131113,0.0369819021900697,0.0372099032730701,0.036869045259564366,0.03557003146368116
Utilization Per Link,0,<4-5>,all, - , - , ,0.06570142064357559,0.06659712685985995,0.06614536291179073,0.06576051679714966,0.06488873129521255
Utilization Per Link,0,<5-4>,all, - , - , ,0.06154904210965853,0.0610655136472365,0.06017417394566399,0.05995706481730762,0.05988035661197869
Utilization Per Link,0,<6-3>,all, - , - , ,0.04163827915964697,0.04174727833854671,0.039655337323217195,0.04346889732010733,0.04217628066735499
Utilization Per Link,0,<8-1>,all, - , - , ,0.03604165044523678,0.03631733811600278,0.03691230782026259,0.03945218157622746,0.0388763767572277
Utilization Per Link,0,<10-9>,all, - , - , ,0.04661965400569412,0.04666415086993868,0.04779508702945953,0.04760360186587815,0.04742157969619103
Utilization Per Link,0,<5-6>,all, - , - , ,0.01350108654104794,0.0125795793988992,0.01205603561164878,0.01149658642071405,0.012355905014369267
Utilization Per Link,0,<6-5>,all, - , - , ,0.013023211985221456,0.012252688038846474,0.012783296997325933,0.011818036227474276,0.012542253882527861
Utilization Per Link,0,<10-7>,all, - , - , ,0.01504324486459343,0.012814216522502907,0.013978823952037882,0.013566442692924348,0.013263843665500218
Utilization Per Link,0,<5-7>,all, - , - , ,0.07747364164673123,0.07813806415193171,0.0777258111896055,0.07682213730056654,0.07813689178475808
Utilization Per Link,0,<7-5>,all, - , - , ,0.07491287321092434,0.07157007393433948,0.07180138861361748,0.07107991827937128,0.0722931855826248
Utilization Per Link,0,<10-6>,all, - , - , ,0.03286764992142653,0.035542443230887455,0.032778297846736984,0.03485910800996613,0.03543103295722954
Utilization Per Link,0,<13-11>,all, - , - , ,0.03407717007375687,0.03367516315811894,0.03328687957444515,0.03410777549301348,0.03533655785919641
Utilization Per Link,0,<7-8>,all, - , - , ,0.07301574865155498,0.07547421588544576,0.0753675924090809,0.07153681409884578,0.07456384401942306
Utilization Per Link,0,<8-7>,all, - , - , ,0.07395945113750738,0.07188835613771818,0.07365767497912266,0.07223170487846015,0.0723736984512346
Utilization Per Link,0,<8-9>,all, - , - , ,0.09929112487081754,0.10147140928267241,0.10146419369451995,0.09872619431035194,0.10193124265611937
Utilization Per Link,0,<9-8>,all, - , - , ,0.1001858622251742,0.09690514974447459,0.10082155509860516,0.09960455834053353,0.09959771437065637
Utilization Per Link,0,<13-14>,all, - , - , ,0.056864050533006104,0.057019108257713155,0.05956265395613669,0.05714960820816327,0.05965316070189598
Utilization Per Link,0,<11-13>,all, - , - , ,0.03300254735478471,0.032230081260529016,0.035991964197234945,0.03383395033763967,0.033637377542931036
Utilization Per Link,0,<11-12>,all, - , - , ,0.046100277651938505,0.048089032659937865,0.045440318990046184,0.04540518336707242,0.04745691440038444
Utilization Per Link,0,<9-10>,all, - , - , ,0.04660552808726333,0.047561648817193714,0.044967598425756004,0.04865971887962648,0.04792923237821661
Utilization Per Link,0,<7-10>,all, - , - , ,0.0187970052875971,0.018692607096846937,0.018657033495195985,0.01979089393660806,0.018135626513014966
Utilization Per Link,0,<9-13>,all, - , - , ,0.05550323307898038,0.05474953813157555,0.05536211546356567,0.05344973685887091,0.05681776636182316
Utilization Per Link,0,<9-12>,all, - , - , ,0.06259417868822417,0.0610338951257848,0.062259908051026235,0.06176047078726484,0.060627720776649824
Utilization Per Link,1,<4-11>,all, - , - , ,0.11153407562609166,0.11178048950974574,0.11166588951257585,0.1083487186247981,0.11114789787930002
Utilization Per Link,1,<14-12>,all, - , - , ,0.004462122365049038,0.004803161763664372,0.004068826358706542,0.004109704368814787,0.004190022580232777
Utilization Per Link,1,<6-14>,all, - , - , ,0.038823854707873376,0.036160081649846375,0.0379757819910274,0.03797328683975803,0.0364797441496677
Utilization Per Link,1,<12-11>,all, - , - , ,0.07040876240497355,0.0693776145999905,0.06912204298030812,0.0683810361425282,0.07003160524937331
