Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
BitRate blocking probability,0,all,all,all, ,0.06399262357870526,0.06376506455008613,0.0633522405868474,0.06460496326785217,0.06296241928084666
BitRate blocking probability,1,all,all,all, ,0.061945498996663996,0.06275166834842492,0.06369202498915011,0.06364658925329338,0.06265219887821606
BitRate blocking probability,2,all,all,all, ,0.0660993686308111,0.06412006935429089,0.06487555456972892,0.06595250837365373,0.06714510383838408
BitRate blocking probability,3,all,all,all, ,0.06771693827424222,0.0656812570496839,0.06596966467591683,0.06523210087997397,0.06506586711632507
BitRate blocking probability,4,all,all,all, ,0.07986029103775066,0.0777371400375735,0.07752874321305592,0.07837605720283707,0.07507569238710449


General requested bitRate,0,all,all,all, ,2.3598417543804804E16,2.3478952218918656E16,2.3523637641014144E16,2.3372789760981792E16,2.3717212566775536E16
General requested bitRate,1,all,all,all, ,2.3711134324775932E16,2.355765757506614E16,2.3618797048690524E16,2.3520861914411144E16,2.3584049933106148E16
General requested bitRate,2,all,all,all, ,2.3639597033243244E16,2.358395805683602E16,2.3492053554639516E16,2.3727581669089728E16,2.37691537101414E16
General requested bitRate,3,all,all,all, ,2.3718610413395136E16,2.3626387839007096E16,2.3589648436581528E16,2.3559451088736144E16,2.3695105378298724E16
General requested bitRate,4,all,all,all, ,2.3681627258704232E16,2.3703845600792828E16,2.3660285973949864E16,2.359668840467458E16,2.3665648503080804E16


BitRate blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
