Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
Blocking probability,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability,2,all,all,all, ,0.0,0.0,9.909820632246557E-6,0.0,0.0
Blocking probability,3,all,all,all, ,4.954910316123278E-5,5.945892379347934E-5,1.387374888514518E-4,9.909820632246556E-5,8.918838569021901E-5
Blocking probability,4,all,all,all, ,0.003418888118125062,0.003656723813298979,0.0027846595976612825,0.003508076503815281,0.0031017738578931722


Blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by fragmentation,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by QoTN,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by QoTO,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTO,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTO,2,all,all,all, ,0.0,0.0,9.909820632246557E-6,0.0,0.0
Blocking probability by QoTO,3,all,all,all, ,3.963928252898623E-5,2.972946189673967E-5,4.954910316123278E-5,6.93687444257259E-5,5.945892379347934E-5
Blocking probability by QoTO,4,all,all,all, ,0.0013378257853532852,0.00149638291546923,0.0010108017044891488,0.0014270141710435041,9.513427806956694E-4


Blocking probability by other,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by crosstalk,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,3,all,all,all, ,0.0,9.909820632246557E-6,2.972946189673967E-5,9.909820632246557E-6,0.0
Blocking probability by crosstalk,4,all,all,all, ,9.909820632246556E-4,0.0010999900901793678,6.639579823605193E-4,0.0010702606282826281,9.61252601327916E-4


Blocking probability by crosstalk in other,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,3,all,all,all, ,9.909820632246557E-6,1.9819641264493113E-5,5.945892379347934E-5,1.9819641264493113E-5,2.972946189673967E-5
Blocking probability by crosstalk in other,4,all,all,all, ,0.0010900802695471212,0.0010603508076503815,0.0011098999108116144,0.0010108017044891488,0.0011891784758695867


Blocking probability per core 0,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,3,all,all,all, ,0.0,5.089058524173028E-4,0.0016420361247947454,5.291005291005291E-4,0.0
Blocking probability per core 0,4,all,all,all, ,0.06341154090044387,0.07029765674477517,0.041979949874686714,0.06890012642225031,0.05943627450980392
Blocking probability per core 1,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 1,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 1,2,all,all,all, ,0.0,0.0,2.0012007204322593E-4,0.0,0.0
Blocking probability per core 1,3,all,all,all, ,7.732755954222085E-4,6.262721152340692E-4,0.001091703056768559,6.138735420503376E-4,9.286488159727596E-4
Blocking probability per core 1,4,all,all,all, ,0.014296558704453441,0.014971927635683094,0.010172143974960876,0.014035087719298246,0.00971118678269643
Blocking probability per core 2,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,3,all,all,all, ,0.0,1.1444266422522316E-4,2.2917382834880258E-4,1.1229646266142616E-4,1.128158844765343E-4
Blocking probability per core 2,4,all,all,all, ,0.005477784540474742,0.0065700281572635315,0.006147134642078128,0.006325885113763902,0.005813953488372093
