Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
Blocking probability,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability,2,all,all,all, ,0.0,0.0,0.0,9.909820632246557E-6,9.909820632246557E-6
Blocking probability,3,all,all,all, ,2.279258745416708E-4,2.081062332771777E-4,1.387374888514518E-4,8.918838569021901E-5,8.918838569021901E-5
Blocking probability,4,all,all,all, ,0.003617084530769993,0.004181944306808047,0.0033990684768605687,0.0033396095530670894,0.0033990684768605687


Blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by fragmentation,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by QoTN,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by QoTO,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTO,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTO,2,all,all,all, ,0.0,0.0,0.0,9.909820632246557E-6,9.909820632246557E-6
Blocking probability by QoTO,3,all,all,all, ,1.585571301159449E-4,9.909820632246556E-5,5.945892379347934E-5,2.972946189673967E-5,6.93687444257259E-5
Blocking probability by QoTO,4,all,all,all, ,0.0013873748885145178,0.0018234069963333664,0.00120899811713408,0.0012684570409275593,0.0014765632742047368


Blocking probability by other,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by crosstalk,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,3,all,all,all, ,1.9819641264493113E-5,0.0,9.909820632246557E-6,2.972946189673967E-5,9.909820632246557E-6
Blocking probability by crosstalk,4,all,all,all, ,0.001298186502824299,0.0014567436329402438,0.0010999900901793678,9.414329600634228E-4,0.001139629372708354


Blocking probability by crosstalk in other,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,3,all,all,all, ,4.954910316123278E-5,1.0900802695471211E-4,6.93687444257259E-5,2.972946189673967E-5,9.909820632246557E-6
Blocking probability by crosstalk in other,4,all,all,all, ,9.315231394311763E-4,9.017936775344367E-4,0.0010900802695471212,0.0011297195520761074,7.82875829947478E-4


Blocking probability per core 0,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,3,all,all,all, ,0.0010136847440446021,0.0,5.434782608695652E-4,0.0015360983102918587,5.558643690939411E-4
Blocking probability per core 0,4,all,all,all, ,0.07594202898550724,0.08660508083140878,0.06670673076923077,0.05941213258286429,0.06597819850831899
Blocking probability per core 1,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 1,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 1,2,all,all,all, ,0.0,0.0,0.0,1.9149751053236308E-4,1.9489378288832586E-4
Blocking probability per core 1,3,all,all,all, ,0.0017641870038224052,0.002082093991671624,0.001174053419430584,7.367025195226168E-4,0.0010342789598108747
Blocking probability per core 1,4,all,all,all, ,0.010793172690763053,0.013429373702844586,0.01258948407800543,0.014390305478414541,0.013768295708260977
Blocking probability per core 2,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,3,all,all,all, ,5.516936996579499E-4,6.568144499178982E-4,3.3116237995363726E-4,1.1242270938729624E-4,0.0
