Metrics,LoadPoint,Link,Core,Number of slots,Slot, ,rep0,rep1,rep2,rep3,rep4
Utilization,0,all,all, - , - , ,0.04367985654810719,0.04383599846108155,0.043693296239609374,0.04355155222218064,0.04308333310542873
Utilization,1,all,all, - , - , ,0.06627731897042119,0.06591997673042257,0.06585216896372914,0.06563176856032155,0.06578994411810296
Utilization,2,all,all, - , - , ,0.08787743436111141,0.08847407192357969,0.08957058885087164,0.08712257066619004,0.08791474006990965
Utilization,3,all,all, - , - , ,0.1103757625816111,0.11004659847819924,0.11029639674256468,0.10754795504576975,0.10980737132596853
Utilization,4,all,all, - , - , ,0.12870588319989365,0.12864370842620804,0.12950917159127776,0.12904558493359808,0.12912297373527226


Utilization Per Link,0,<4-11>,all, - , - , ,0.06432022169684808,0.06173299757917102,0.061963051410733674,0.06479252640259697,0.06251617424295683
Utilization Per Link,0,<14-12>,all, - , - , ,0.0032611936732862556,0.0032718157622768054,0.00339454269716965,0.0032756779379074707,0.003327779704686977
Utilization Per Link,0,<6-14>,all, - , - , ,0.02322595629768927,0.023608846992368326,0.02303793514730283,0.024309825233235587,0.021650148824268
Utilization Per Link,0,<12-11>,all, - , - , ,0.04417441018871388,0.04513813139714215,0.044149153418181916,0.04354591520732753,0.044267310333109766
Utilization Per Link,0,<12-14>,all, - , - , ,0.003222669245579155,0.0032965151053973483,0.0028389866500556095,0.0031264687769865782,0.0032506114005400027
Utilization Per Link,0,<14-13>,all, - , - , ,0.05403128406500473,0.05537498938233305,0.05654289271203458,0.056281680457832904,0.05327159456092531
Utilization Per Link,0,<6-10>,all, - , - , ,0.026210586342852383,0.024896194628876465,0.024573541486752695,0.024500850298003442,0.024002908355391338
Utilization Per Link,0,<11-4>,all, - , - , ,0.06330006759913277,0.06561702790322484,0.06508056153290293,0.06373984685787693,0.0644629806263011
Utilization Per Link,0,<1-2>,all, - , - , ,0.01816893501281238,0.018846125260133427,0.019901313228196348,0.01892407219304366,0.01878319789912039
