Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
Blocking probability,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability,2,all,all,all, ,0.0,1.9462826002335538E-5,9.731413001167769E-6,1.9462826002335538E-5,0.0
Blocking probability,3,all,all,all, ,3.114052160373686E-4,2.1409108602569093E-4,2.6274815103152977E-4,3.405994550408719E-4,4.0871934604904634E-4
Blocking probability,4,all,all,all, ,0.004213701829505644,0.004739198131568704,0.004369404437524329,0.0037368625924484233,0.0040482678084857926


Blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by fragmentation,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by QoTN,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTN,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by QoTO,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTO,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by QoTO,2,all,all,all, ,0.0,1.9462826002335538E-5,9.731413001167769E-6,1.9462826002335538E-5,0.0
Blocking probability by QoTO,3,all,all,all, ,1.4597119501751654E-4,5.8388478007006614E-5,1.7516543402101986E-4,1.654340210198521E-4,1.4597119501751654E-4
Blocking probability by QoTO,4,all,all,all, ,8.660957571039315E-4,9.536784741144414E-4,9.634098871156092E-4,8.563643441027637E-4,9.828727131179448E-4


Blocking probability by other,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by other,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by crosstalk,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk,3,all,all,all, ,9.731413001167769E-6,8.758271701050993E-5,0.0,5.8388478007006614E-5,1.3623978201634878E-4
Blocking probability by crosstalk,4,all,all,all, ,0.001683534449202024,0.002209030751265084,0.002238224990268587,0.0018489684702218763,0.001771117166212534


Blocking probability by crosstalk in other,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by crosstalk in other,3,all,all,all, ,1.557026080186843E-4,6.811989100817439E-5,8.758271701050993E-5,1.1677695601401323E-4,1.2650836901518102E-4
Blocking probability by crosstalk in other,4,all,all,all, ,0.0016640716231996885,0.0015764889061891786,0.0011677695601401323,0.0010315297781237835,0.0012942779291553134


Blocking probability per core 0,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 0,3,all,all,all, ,5.112474437627812E-4,0.0044932601098352475,0.0,0.0030706243602865915,0.006979062811565304
Blocking probability per core 0,4,all,all,all, ,0.0903866248693835,0.12031662269129288,0.11639676113360324,0.0979381443298969,0.09748259239421532
Blocking probability per core 1,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 1,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 1,2,all,all,all, ,0.0,4.795013186286262E-4,2.205071664829107E-4,4.7778308647873863E-4,0.0
Blocking probability per core 1,3,all,all,all, ,0.004012227741688957,0.0015698587127158557,0.00451068837026868,0.0032560812104960733,0.0029423303256178894
Blocking probability per core 1,4,all,all,all, ,0.014395550466219532,0.01326564035375041,0.017077493152891896,0.010561609388097234,0.01435562805872757
Blocking probability per core 2,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability per core 2,3,all,all,all, ,7.400828892835998E-4,0.0,4.453681710213777E-4,8.629368617862793E-4,7.348618459729571E-4
