Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
BitRate blocking probability,0,all,all,all, ,0.1656945638485446,0.16600430389608561,0.16824065105411326,0.16652171458657733,0.16307459786363798
BitRate blocking probability,1,all,all,all, ,0.165537746080483,0.16514213067833428,0.16384063963958265,0.16381921206095715,0.16473476522541033
BitRate blocking probability,2,all,all,all, ,0.16449783440402085,0.16021876661752943,0.16745182357706576,0.16451756862569986,0.16507809149787078
BitRate blocking probability,3,all,all,all, ,0.16373146871844646,0.16511166541695524,0.16278903231992303,0.16488909453149403,0.16102457590094102
BitRate blocking probability,4,all,all,all, ,0.16469643222141703,0.16775952202274239,0.165853642667538,0.16548717076864153,0.1717316908942904


General requested bitRate,0,all,all,all, ,2.414202078446666E16,2.4069130058854084E16,2.4235255139815236E16,2.418217128309848E16,2.4426462942744676E16
General requested bitRate,1,all,all,all, ,2.4165734797698468E16,2.4380107802017492E16,2.4135187369874028E16,2.4170203334606332E16,2.422183641471216E16
General requested bitRate,2,all,all,all, ,2.3909388711375428E16,2.4182499026007392E16,2.4159188094489716E16,2.4205007850981392E16,2.4052831286267588E16
General requested bitRate,3,all,all,all, ,2.4089921636346868E16,2.4224693229858484E16,2.4015820434326964E16,2.417865419596466E16,2.4113643075315396E16
General requested bitRate,4,all,all,all, ,2.4137479962403024E16,2.4056224435879612E16,2.4178977659936876E16,2.4065043757321016E16,2.4324521938998084E16


BitRate blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by fragmentation,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by QoTN,0,all,all,all, ,0.13489730597137378,0.13780609404111926,0.13898440953649774,0.14048357411729764,0.1340143528216806
BitRate blocking probability by QoTN,1,all,all,all, ,0.10337233121318294,0.09764689783579981,0.10029796297659783,0.09616334412077034,0.09397335246387455
BitRate blocking probability by QoTN,2,all,all,all, ,0.07137195866485967,0.06831470590369867,0.07197752206349277,0.06761088056341127,0.0649044324413061
BitRate blocking probability by QoTN,3,all,all,all, ,0.0427605310166778,0.04754091635994088,0.0404045704292128,0.04492266504300039,0.04194047316019057
BitRate blocking probability by QoTN,4,all,all,all, ,0.02715326212903142,0.028145611834077603,0.02864263619827131,0.02526558918174054,0.029526489262225526


