Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
Blocking probability,0,all,all,all, ,7.927856505797245E-5,1.0900802695471211E-4,9.909820632246556E-5,1.387374888514518E-4,1.1891784758695868E-4
Blocking probability,1,all,all,all, ,3.369339014963829E-4,4.6576156971558816E-4,3.4684372212862946E-4,3.864830046576157E-4,3.666633633931226E-4
Blocking probability,2,all,all,all, ,0.001159449013972847,0.0010108017044891488,7.927856505797245E-4,7.729660093152314E-4,0.0012189079377663264
Blocking probability,3,all,all,all, ,0.0027152908532355564,0.002943216727777227,0.0033495193736993363,0.0027747497770290357,0.0025270042612228717
Blocking probability,4,all,all,all, ,0.008780101080170449,0.007035972648895055,0.0076206520661976015,0.008135962739074423,0.008076503815280944


Blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by lack of receivers,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


Blocking probability by fragmentation,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
Blocking probability by fragmentation,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
