Metrics,LoadPoint,BitRate,src,dest, ,rep0,rep1,rep2,rep3,rep4
BitRate blocking probability,0,all,all,all, ,0.005311985884398345,0.005471334608701997,0.004703399183105236,0.005413678572805369,0.005185782850179819
BitRate blocking probability,1,all,all,all, ,0.006563307644887253,0.006795210103383613,0.006701305226268728,0.004864112882787202,0.00730780939240411
BitRate blocking probability,2,all,all,all, ,0.006127481538789453,0.008790506856170381,0.006580670650522119,0.008129253281376926,0.008486582749942156
BitRate blocking probability,3,all,all,all, ,0.011287230369140346,0.012782104575026473,0.011270033190984846,0.022914484580010237,0.010403019716726353
BitRate blocking probability,4,all,all,all, ,0.022548673488165836,0.023023897837254587,0.02397953365281461,0.022580834084249792,0.0250935765588204


General requested bitRate,0,all,all,all, ,2.424765756315524E16,2.4100559994993632E16,2.4053199177047576E16,2.4308603139322692E16,2.4161293306120408E16
General requested bitRate,1,all,all,all, ,2.4224454123340392E16,2.403980438523886E16,2.4083328881719888E16,2.415529013570246E16,2.421445392866726E16
General requested bitRate,2,all,all,all, ,2.4127618280959448E16,2.4329314994836724E16,2.4375795670810228E16,2.4016539108483296E16,2.4105976426717956E16
General requested bitRate,3,all,all,all, ,2.4143403868506856E16,2.426920139871588E16,2.4181657660239812E16,2.4078136297663892E16,2.4189499652625628E16
General requested bitRate,4,all,all,all, ,2.4157420557536496E16,2.4144818203996964E16,2.4205738714552132E16,2.3925917357401368E16,2.423311105731666E16


BitRate blocking probability by lack of transmitters,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of transmitters,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by lack of receivers,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by lack of receivers,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by fragmentation,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by fragmentation,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by QoTN,0,all,all,all, ,0.0,0.0,0.0,8.36401142353133E-6,0.0
BitRate blocking probability by QoTN,1,all,all,all, ,0.0,7.706321722366394E-7,0.0,0.0,0.0
BitRate blocking probability by QoTN,2,all,all,all, ,0.0,1.987710247834513E-5,0.0,0.0,0.0
BitRate blocking probability by QoTN,3,all,all,all, ,0.0,5.861610324697295E-7,0.0,1.923548476129845E-4,1.4620867945287592E-5
BitRate blocking probability by QoTN,4,all,all,all, ,2.0597772080837482E-5,7.139290529974273E-5,0.0,0.0,1.2494180563641678E-5


BitRate blocking probability by QoTO,0,all,all,all, ,0.0052555936699375475,0.005267432938142255,0.004556639512518954,0.005172264352718887,0.005059449393055474
BitRate blocking probability by QoTO,1,all,all,all, ,0.006493159868210297,0.006454307053170332,0.006496570043060607,0.004757671820101614,0.007207521526290772
BitRate blocking probability by QoTO,2,all,all,all, ,0.005958215264030331,0.008337733546516556,0.006580670650522119,0.008070704882779622,0.007919717069074095
BitRate blocking probability by QoTO,3,all,all,all, ,0.009986335678423016,0.011561115849212725,0.009830855361146083,0.014002783750649485,0.008964149543751564
BitRate blocking probability by QoTO,4,all,all,all, ,0.014446878296924202,0.015389551932641018,0.014420555910863588,0.013299978476505062,0.016255034547187203


BitRate blocking probability by other,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by other,1,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by other,2,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by other,3,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by other,4,all,all,all, ,0.0,0.0,0.0,0.0,0.0


BitRate blocking probability by Crosstalk,0,all,all,all, ,0.0,0.0,0.0,0.0,0.0
BitRate blocking probability by Crosstalk,1,all,all,all, ,0.0,0.0,0.0,0.0,1.5035332806083052E-5
BitRate blocking probability by Crosstalk,2,all,all,all, ,1.2717573853585279E-5,2.0077164869884703E-4,0.0,0.0,9.012943209330165E-5
BitRate blocking probability by Crosstalk,3,all,all,all, ,9.92537192137594E-5,2.330626591598715E-4,3.7066514664435747E-4,0.0019546140956289153,1.2427348912998887E-4
BitRate blocking probability by Crosstalk,4,all,all,all, ,0.0034996185462637924,0.002306466118341141,0.003127765794940937,0.0031302936863560164,0.0028859599336019718


BitRate blocking probability by Crosstalk in Others,0,all,all,all, ,5.639221446079834E-5,2.0390167055974324E-4,1.4675967058628422E-4,2.3305020866295023E-4,1.2633345712434457E-4
BitRate blocking probability by Crosstalk in Others,1,all,all,all, ,7.014777667695839E-5,3.4013241804104106E-4,2.047351832081177E-4,1.0644106268558901E-4,8.525253330725478E-5
BitRate blocking probability by Crosstalk in Others,2,all,all,all, ,1.5654870090553747E-4,2.321245584766319E-4,0.0,5.854839859730579E-5,4.7673624877475363E-4
BitRate blocking probability by Crosstalk in Others,3,all,all,all, ,0.001201640971503571,9.873399056214186E-4,0.001068512683194403,0.006764731886118848,0.001299975815899516
BitRate blocking probability by Crosstalk in Others,4,all,all,all, ,0.004581578872897012,0.005256486880972735,0.006431211947010065,0.0061505619213887705,0.005940087897467564


BitRate blocking probability per core 0,0,all,all,all, ,0.005734784944763291,0.015945535762341926,0.008249758639915391,0.01695104165208786,0.008680362454642515
BitRate blocking probability per core 0,1,all,all,all, ,0.0036578212218130943,0.016351530066590406,0.011114377032200206,0.006247899676315111,0.002711209280631057
BitRate blocking probability per core 0,2,all,all,all, ,5.780817714683323E-4,0.010826491592214531,0.0,0.0011758905660287525,0.00821982673397081
BitRate blocking probability per core 0,3,all,all,all, ,0.005923161181807458,0.012794388989239942,0.022427224809980505,0.11051333330775105,0.0067699537702598095
BitRate blocking probability per core 0,4,all,all,all, ,0.1594638387421244,0.11481283784690939,0.1459401663520043,0.14877624712845539,0.1479091114926741
